COMM,RESP,PROB,GROW,STRE,ADAP,label
3.109301168955108,2.789164870701096,4.394490620737537,3.214996636128062,3.4118355396483637,2.703011658787557,백엔드 개발자
3.767521785450023,2.779950723343439,4.430824768753133,4.785131941900889,5.0,2.389446291993748,백엔드 개발자
3.473945498572987,3.521956211629252,3.14087093594742,4.769913854945774,3.7485176705002576,2.629962917922393,백엔드 개발자
2.8042152179369655,3.182200023381322,4.256280716709313,3.9306445368805125,2.8366903867088666,3.76689373411191,백엔드 개발자
4.670808129050501,2.834819070032151,4.282173079688997,3.3385480046327047,4.633598881453539,3.150157828965651,백엔드 개발자
2.0485773801689846,3.664884111083869,2.5925320417582096,3.9250621185859718,4.125914665680633,3.4765088159961532,백엔드 개발자
4.090434211199887,3.0096568203106315,2.4275583268581222,4.484697800493758,3.676314331838827,3.8173581672003882,백엔드 개발자
3.8279471081561622,3.0871021489365327,4.008179963059524,2.5209479597541766,2.2907032357168244,1.477196544389523,백엔드 개발자
2.7123826788079097,1.8907133486581063,4.304717510571255,3.288459588659487,3.573278902084444,3.542017768705183,백엔드 개발자
3.8548267452433453,1.6618319694234418,4.624499434402651,3.3301823622228066,2.9152471495352117,3.1120346893615753,백엔드 개발자
2.273081447533392,3.096472321765989,3.78039163587665,4.117602773361463,4.531914146794383,1.7995837778417556,백엔드 개발자
2.455570470293922,3.33567976761744,4.779836998934922,4.28258333396668,4.4252380575105255,2.838591750567881,백엔드 개발자
3.7393893299548155,2.2000095356424882,3.3852070636046894,5.0,4.080815614593117,3.6418544165758404,백엔드 개발자
2.1218364219445283,3.265890570243409,3.2862278429483602,3.7364717232889877,5.0,3.8625829216976535,백엔드 개발자
3.156555521140592,2.6592342929964743,4.348475141506428,4.300329421117737,3.3386555344894733,3.729719310189554,백엔드 개발자
2.3380798494925967,2.846164383083358,2.9516636226293818,2.8712214397476634,2.8244771691630612,3.7094038148120103,백엔드 개발자
3.2017579893888657,2.461595555371556,4.7555773157194245,3.64895402147979,3.7381676866354674,3.394026302729973,백엔드 개발자
3.760100306684498,2.82266405178273,4.779208037020008,3.7816699234578013,4.7173833908970195,2.959734324581577,백엔드 개발자
2.7621005512182935,2.7197549156558765,3.037579075431962,3.2805920899699688,3.0013906559962527,3.237881470906686,백엔드 개발자
3.308431471795493,2.891670853913277,3.3955423743933606,3.1396729205260643,4.863087672756028,2.878963646114591,백엔드 개발자
4.5030119920314595,3.2833375584648654,4.349245383618654,5.0,4.075043500914415,2.7229552267949195,백엔드 개발자
2.2635251076421246,2.6136140191918087,4.709272503191047,4.067952615457236,4.1819195135554015,2.643145428311815,백엔드 개발자
2.610619646761768,2.7718891343756353,4.239813539447711,4.85452166606169,2.5706384277145413,3.1478323974991747,백엔드 개발자
2.626995201876759,3.4422030010438527,4.308429827533612,4.593100804658156,3.8257840908266036,3.4275582625314973,백엔드 개발자
2.807533844031314,3.8434292942003836,4.7237845368101405,3.8033513315480336,3.8448100626254673,4.465190628061643,백엔드 개발자
1.9756626214927462,3.7477398310722787,4.051528060890289,3.623242315213729,3.6059688523491196,2.830876271282916,백엔드 개발자
2.119866059341564,2.400461347917116,5.0,3.330674156801252,3.5169705928915085,3.443305096376537,백엔드 개발자
3.910891848981892,2.5527843522059817,3.8888824975497425,2.848822897339244,5.0,2.591294386775224,백엔드 개발자
2.0905788446457483,3.487898978387919,4.797684516107349,3.680065756756066,3.5320496450734957,2.034808273066968,백엔드 개발자
3.179102632176197,2.7955291504870474,3.1166135266694854,2.9908792288638097,4.289415838687148,2.9208117596417966,백엔드 개발자
3.804489292312292,2.6287533299329016,1.972265268834155,4.82054132275299,3.5727707943643097,2.650025188871938,백엔드 개발자
2.8512133269738964,1.992982937767765,3.391048376487533,3.598034246151106,3.667933845296271,3.4285653246373955,백엔드 개발자
2.9663098540205945,2.8523363686442424,4.785945028130072,3.8024193518225444,3.7995741736271613,3.0402207883957053,백엔드 개발자
2.4996869525412877,3.6130662974233836,4.3995349778363835,4.15466345494666,5.0,3.1995774254846716,백엔드 개발자
2.597840155155244,3.6629395638665647,4.028183549763442,3.6480169835860594,4.420461249861504,3.914613339701102,백엔드 개발자
2.308966883379211,4.543471840359906,4.203346787381736,3.897440830004927,4.06548725005726,2.932079153272898,백엔드 개발자
3.067462507731654,2.529328091916429,4.142703030393351,3.0391764459028145,3.1261274642307124,2.366699127445238,백엔드 개발자
2.9876152380151395,1.5637066049414057,3.0166395472303957,3.654854033292216,4.837451108247115,3.7538944445741826,백엔드 개발자
1.7897477720563324,2.902312088047384,4.079592930206015,3.8644992573129318,3.877908218330462,2.1958202788055563,백엔드 개발자
2.587301095809341,3.0638358590420114,4.972361571985247,3.1570617120389333,4.250737391469812,2.5327841248333294,백엔드 개발자
2.99279014468207,2.971395158180901,3.4792228200761204,3.418562433182335,3.816440376249625,2.5348012641785402,백엔드 개발자
3.8215250974607016,3.2126990673009512,3.907587389047646,3.768137520569264,3.454136084919667,4.2549672210570675,백엔드 개발자
2.5971407172369805,3.66624094349319,4.229498491285437,3.569468752976345,3.8155252599659644,2.637623256617481,백엔드 개발자
2.6826053912795627,2.8045970102514355,3.958572814122381,4.988676030220424,4.531015636939873,2.1111965017078447,백엔드 개발자
3.5893598045089687,3.4283765304733724,3.885672219251932,4.398832798737258,4.743274443329799,3.4973051462931353,백엔드 개발자
3.230807160258827,2.6995940040000126,3.514545637059368,5.0,3.6397193851403675,3.5699808001850157,백엔드 개발자
3.213923669383885,2.754292852933051,4.183592272707345,3.227732918244719,3.76831975815588,2.259370313457703,백엔드 개발자
3.796441339930223,3.8592495786879883,3.756171263149003,2.987708289342021,4.791182709675948,2.9332489074627928,백엔드 개발자
4.13551786513892,2.597156057470036,3.936966799088694,3.399431438769313,3.925306083138823,3.4776457684566404,백엔드 개발자
3.1308428516474374,3.042958758433019,5.0,3.4368901023673644,3.348070954325623,2.9609559854754828,백엔드 개발자
2.2973851469070783,3.103196702928651,3.5125964784324712,4.44832968290983,3.6725149592731388,1.705687138303606,백엔드 개발자
2.75479028593536,1.7701673137183762,3.1364352810347054,2.8644587255756697,2.8887803947127075,3.393933000157749,백엔드 개발자
4.189174070097145,3.6823669759801727,4.697734696199227,4.118576746408496,2.503869650356825,1.7868492628713646,백엔드 개발자
3.1262917073860272,3.5964886558778093,4.264503630161578,3.2035950175132153,5.0,3.276444486887792,백엔드 개발자
1.4612215562654127,3.2332907077217268,3.4291544978841526,4.700933927742825,3.5525822539950616,2.165559442599738,백엔드 개발자
2.8544810783172383,2.2026664989023366,3.976156595236913,4.57648483157805,4.319648708857997,3.433566101162856,백엔드 개발자
3.7720547389496057,3.743468877021341,3.338138163318217,3.2632086230023987,4.449613696316335,3.7324108366598576,백엔드 개발자
2.8460889521033543,2.654155506018318,4.960158763092353,4.472705822674552,3.989025206875776,3.04121943025032,백엔드 개발자
4.115639152403151,3.512372436888615,4.693640089530516,3.290586715122329,3.4334773584150304,3.0517735978664104,백엔드 개발자
2.383870359908429,3.4261914864813066,4.3253880884490075,3.949813721214962,4.088619032194479,3.9418862944813364,백엔드 개발자
2.605780624337508,2.1102253992212288,4.048175408708219,3.9015368670028097,4.528304010511025,2.87440851260865,백엔드 개발자
4.292865462700803,3.258954649556877,5.0,4.641944781139368,4.313075077715937,2.975281573805828,백엔드 개발자
3.838172128147596,3.4840468842138987,3.561052769971964,4.760973742479784,4.396703083700818,3.630767285506955,백엔드 개발자
3.0160027794767355,3.2664555583445565,4.09876644527161,3.439603994819314,3.68878222399018,3.319045456995787,백엔드 개발자
4.053292776610416,2.6591828982502244,4.182980305898428,2.6949160203959024,4.0281825214987785,1.130704909480331,백엔드 개발자
3.6223266282879134,3.217370217623261,4.086249696030159,3.2160483815368006,4.282757827536972,2.6116078743023334,백엔드 개발자
1.8017601355016568,3.5383146583911493,2.9774193783148792,3.639713526376266,3.9722284270031323,1.9944778536902577,백엔드 개발자
2.657202328428237,3.4494826203507074,3.4005488946692672,4.197474382160883,3.6703790997493067,2.90827026766194,백엔드 개발자
4.412533902974366,1.7829586547544687,2.9861562034547786,2.569180643210267,4.266854909149168,2.6836194050946016,백엔드 개발자
3.1170784118249415,3.183477984856203,4.455946218468548,2.832072646498595,3.2180064331022957,2.682995782044167,백엔드 개발자
4.812120899562307,2.4242169957156996,3.379946780011249,3.617297087491575,4.022346626219353,2.2091643435341823,백엔드 개발자
3.191670519759156,2.693630483017718,3.547257877669676,3.116049097865226,4.901581067269969,4.021596479487491,백엔드 개발자
2.6106111290005254,2.8335454629485217,4.602458025277452,3.38689464617109,3.1387681463554635,2.4168076678877553,백엔드 개발자
2.7613973739507234,3.259899523269742,4.713652080604857,4.509475717005086,3.1449225131944436,2.2882069827647733,백엔드 개발자
2.9738970272255942,3.596352748756951,3.0353622926727457,3.2484980710553772,3.950141421053548,2.6694494271548463,백엔드 개발자
3.8907119590918864,2.1607974511791133,3.855539073457528,3.731076732317976,3.182566260422229,2.422139729134947,백엔드 개발자
3.8328768373778646,2.1851302496668676,2.3806385568553043,3.985015410838849,3.75220712873008,2.737763232557784,백엔드 개발자
3.2770174331596995,3.222968791693634,3.0680953155571604,4.069878924399254,5.0,3.206384193085046,백엔드 개발자
2.7101614371064833,2.184755509332839,3.737611216092214,3.808998877117158,3.986493574498799,3.1165260681357188,백엔드 개발자
3.9898710337883427,3.4109864566351447,4.047008990014697,4.905216536606037,4.049300665171126,2.362269535774836,백엔드 개발자
2.512839107787781,2.807869515920894,3.4704369960538783,5.0,3.211108971211333,2.6311722646057367,백엔드 개발자
4.041554547334681,2.268143678477015,3.611223556664507,4.386456054686628,4.909848508526809,3.2405927419165965,백엔드 개발자
2.9529654147959365,2.9619075138956994,4.83964325256306,3.085513251851216,5.0,2.30894137068057,백엔드 개발자
2.652296872259708,2.8352977430628883,3.7159984734008433,3.164502895529548,4.767795645646523,2.5901300247498162,백엔드 개발자
2.7199868964276064,2.737611183559433,4.785276401778129,4.942619407487849,4.306402455195276,2.8456840070846505,백엔드 개발자
1.056784314352334,3.254829633014474,3.379546882640771,2.9722137683129715,3.6212425834053947,4.705561390959744,백엔드 개발자
2.3691005994551833,2.8514538556378652,5.0,4.199025249392095,3.299764225931762,3.246939592243411,백엔드 개발자
3.294600600302786,2.988443640586381,3.6122252444262744,2.8801337090954786,4.054603783259732,3.557471454468944,백엔드 개발자
3.0060797566856308,2.7194718749072107,3.847791720570802,3.603720602122454,3.9928255705230975,2.9754058181410437,백엔드 개발자
2.5522842837561983,3.043156754212574,3.5935046911792985,4.982614885594405,4.044886071470752,2.468139459238849,백엔드 개발자
2.1988205924177198,3.351031177147922,3.3643630645805995,4.15585926077573,4.392327052284354,3.451619836478295,백엔드 개발자
2.773337624766573,1.5746602711487983,3.3211395584918826,5.0,4.576758870487543,3.147591409601295,백엔드 개발자
1.6510733575497345,3.1893945506023016,4.18096055029374,3.537194047729879,4.222493049253755,1.6722176162582756,백엔드 개발자
3.456910932783026,2.438130526573737,4.151529996609604,3.2415224910835323,3.8647734822532285,3.142293878801805,백엔드 개발자
4.597200837399918,3.244743684475816,2.6791080870159907,5.0,3.0776381130370236,4.003523559519051,백엔드 개발자
3.0596375724256295,3.908470187722744,4.21979140507339,4.927110880521782,4.197262061212301,3.5602457936928302,백엔드 개발자
4.301033250148106,4.282528643181063,4.200114389217289,4.100258321861762,5.0,4.392070713020347,백엔드 개발자
2.3110575298195073,3.6171911703332387,4.6770274527394955,4.75850131118055,3.3290968703748374,3.1880772567643696,백엔드 개발자
2.9984996850892904,3.9313727523482354,4.86977586455288,3.8846724293057853,3.4347689500941803,3.3186693043546756,백엔드 개발자
2.4824517564444526,3.7845810399809756,4.1353583486626855,3.9379874584639762,3.887575415746266,2.897281130661731,백엔드 개발자
4.175034639689305,2.4210854865925144,4.425116724743668,4.453270616651549,4.131154466611562,3.1226905265139058,백엔드 개발자
2.7806219613598175,2.8387406693334754,3.4365291140171155,4.0299543493777366,3.9596574359008283,3.8875412385554773,백엔드 개발자
3.9275631184513915,3.5979293571324664,3.8868999931955237,3.7272695233090545,5.0,4.5520767720989435,백엔드 개발자
2.3442685742597043,3.1823345916917805,5.0,4.3202661567886524,4.581055925092851,2.8349825718239603,백엔드 개발자
1.66705281358093,3.5288957861730723,4.007723677002042,2.9137306353860426,4.155317872145603,3.2852301964927193,백엔드 개발자
2.5552968579706365,2.2672624132397425,4.081654524560072,4.249726561063282,4.619411012427996,2.4803898622821654,백엔드 개발자
2.7714569636255826,4.330529491001068,4.2052681785149595,5.0,3.7918959566164894,2.4661264858805643,백엔드 개발자
2.7290435622052525,3.0983242937738487,4.298642129236589,4.213653985680582,4.904805707932086,2.797900794665435,백엔드 개발자
3.795822622730885,4.548785810820407,3.534330113964609,4.105578680621061,4.408906874705925,1.9134142232376858,백엔드 개발자
2.327040611033278,2.8676812997478667,4.034173153587139,2.797047471585156,4.423859205991413,2.6309794877321138,백엔드 개발자
2.7855555868796937,3.898016074881022,2.977263252125494,3.4224402673893253,4.644828158402371,2.2555134954954488,백엔드 개발자
3.3434273426527805,3.549851278659608,5.0,3.9374586806100735,4.771957057396057,2.683614528640132,백엔드 개발자
3.7980064632576305,3.761919766521614,4.7107771379055885,3.232712285823526,3.451085607669172,2.562024481719977,백엔드 개발자
2.595987821030403,2.8271696265427257,3.858247391737824,4.123240641573169,3.9283868504786583,2.5326441644793634,백엔드 개발자
4.006135771373564,4.575117158262802,4.954561983715661,3.0138503976544526,4.2528659925284105,3.3223450082763417,백엔드 개발자
1.9202916510116923,3.2304610019297395,3.110838654544927,5.0,3.2780959380549493,3.2664610266531815,백엔드 개발자
2.4219661167503395,2.5068674894767495,4.300676370017271,1.7891725567298011,3.750396754516651,3.1627352403713056,백엔드 개발자
2.4160229321923024,2.712680056185056,4.359883069014846,4.78959715614455,3.788219760052759,4.286179799290743,백엔드 개발자
3.2741381783981898,1.7260884817604603,3.5627215126944742,3.278733060822166,4.9864503249161904,2.893607516945872,백엔드 개발자
3.6649451973412424,2.762278478341266,3.9610733136835172,5.0,4.68996198420425,3.3427880773046144,백엔드 개발자
2.544381557097554,3.442316866648958,3.491271745654377,3.7473506295130514,3.509127315176017,3.735376853690843,백엔드 개발자
3.4564561831273752,2.9487054735235523,3.647782905524532,3.48169661117157,3.4918967246151444,3.336029584222853,백엔드 개발자
2.247811393069406,3.324949758124613,3.6771609224007613,3.5562200606933154,3.4966034678355298,4.419126516341899,백엔드 개발자
1.1048664284788603,2.771041548844333,3.864481169068735,4.0359824237039,4.402913627014405,1.8767046236369143,백엔드 개발자
2.163956484466658,3.76253060546161,5.0,3.825754934777133,3.81767968583741,2.837575881887733,백엔드 개발자
3.443598951328194,3.4485730540875763,5.0,4.620546215116777,3.501895563058948,2.898231265031776,백엔드 개발자
4.748417234609878,3.2346914639964837,2.9893995531808937,3.411358891890265,3.4354028375312438,2.1548151287873654,백엔드 개발자
2.3693155510792083,3.4001744522358885,5.0,4.087888116420679,3.966528284923316,3.6249295646695403,백엔드 개발자
2.513601525770394,3.2894022276475123,5.0,3.2336143054885613,3.8827309657028843,1.4761551564366486,백엔드 개발자
2.725298307526732,1.203632450922532,4.390851163829396,4.321179015081782,4.529901445029666,1.2598101979140846,백엔드 개발자
2.774563211424842,3.2595713158642754,4.677410187197598,4.863291008051918,3.953068414193038,2.9613572201922382,백엔드 개발자
4.022727711090101,1.9060206616167423,2.413966387674836,4.230146876440854,4.000188616893039,3.3984320497869573,백엔드 개발자
2.2279739590165875,3.5601078304418854,2.2224497903310914,3.2727575869033014,4.572525725910661,3.262337777770946,백엔드 개발자
2.6987427060609406,1.4455468889979248,2.4974379657138384,3.9442675551166166,4.634497896389902,3.1180908844589155,백엔드 개발자
3.3627210688626215,2.911097723599588,4.332402778995296,3.8686428992762,4.779018084140218,3.176337050219056,백엔드 개발자
3.222141294397349,3.124628167947118,4.211516938671533,2.3952507224711104,4.747355182782742,4.624373316527468,백엔드 개발자
5.0,3.162592047616203,4.776914428365916,3.8045390018002805,3.8602038701609085,1.3435272069646953,백엔드 개발자
3.657519292313653,3.019643410257933,4.25991101894696,3.5088062336684094,3.7164346908222496,3.422527595729886,백엔드 개발자
2.8424952421218967,2.8394870416651714,3.6947667295573083,4.07264830985656,4.383015508907002,3.037960641993518,백엔드 개발자
3.2184371644425864,2.07205094157327,4.371359505329192,3.881599514004204,3.970429416014146,4.521030378322286,백엔드 개발자
1.9448150909155195,2.6859436712221614,4.265231261196316,3.866349190467434,5.0,3.263473963310934,백엔드 개발자
3.3699453921236113,1.8273952850876691,4.37210861490426,4.312176304016523,3.3704677985057843,1.8089025098981626,백엔드 개발자
2.5504209699573144,5.0,4.1302452024545975,3.532729286346905,4.896985690562821,3.5614270337990543,백엔드 개발자
3.6178999031493557,3.7839500438826845,3.049355760829874,4.110163683437351,4.740091763790008,3.38434161835741,백엔드 개발자
3.253941898154628,2.9563821580541063,2.3152512270717738,4.394625366470531,4.801376284981622,3.500549536608119,백엔드 개발자
2.303457555742873,2.780279676568317,5.0,4.167833661271537,4.474068470831076,3.459343535412939,백엔드 개발자
2.6956482757228657,3.0879244083549082,4.218155939841727,2.8021429304883285,3.725262677279579,4.084268439425008,백엔드 개발자
2.720623323521302,2.8479789298159166,4.3503177243425615,4.1683191405205555,4.053335114456055,2.3779562972558987,백엔드 개발자
2.2053503333249806,3.817928640483686,4.927878848053392,3.5951925642121623,3.2998516597000576,1.842428501452401,백엔드 개발자
3.3024656564477723,2.077377141290465,3.181408641369676,4.876113209676362,4.398110225261576,1.0421051683893185,백엔드 개발자
3.075737115093774,2.7978714063054166,5.0,4.514200330571735,3.7492084239100674,3.196794543606058,백엔드 개발자
2.393498687742328,3.260878809476322,4.291820648507686,4.149561994285455,3.9351528826964306,2.2673046065299856,백엔드 개발자
2.7226397369636253,3.8339905402042778,3.2160789536083603,3.6404333016392,5.0,2.264585334809151,백엔드 개발자
2.1687593008042905,2.9951203962563144,3.8063446672420955,3.9165954776931025,4.52608858373184,2.31805043678376,백엔드 개발자
4.472317552087196,1.988889941704683,4.042064783391567,4.526490035527438,5.0,2.794295457561792,백엔드 개발자
3.0802130759136133,3.904531679638735,4.470745608448016,3.9733295171067478,2.114690121766155,3.8249040984400535,백엔드 개발자
2.505561665793831,3.214927188985827,3.9451225283173783,3.9795286553108893,3.9783943925042893,3.7135290695826986,백엔드 개발자
2.1797748850635976,3.0152327645638066,3.73208478781457,4.399164066690575,3.255589028433951,4.542566677928746,백엔드 개발자
3.135080301926986,3.988768158295254,5.0,3.8839259445173777,3.4316843814571802,2.7300538919374238,백엔드 개발자
2.4342474253802218,3.812177938936844,2.975804190873929,4.450763216071921,4.3506266234517055,2.9085566575622153,백엔드 개발자
2.668067664583943,2.59065894263522,3.9477625063812196,3.611390365801214,3.369539862127862,2.55818860553747,백엔드 개발자
3.2196919690813077,2.4799448772550066,3.72283011156155,4.467302087731249,3.846237121060124,3.0317784865492605,백엔드 개발자
3.066506364547116,2.4435442294167324,3.3001962756524184,3.34569866128283,4.703227694514225,2.7661210062171686,백엔드 개발자
2.2649260920795964,3.2437673674644203,4.323569641689898,4.134861804531525,4.10034284022334,1.9601000483696929,백엔드 개발자
4.2983704136360945,3.122883886234649,4.359019972641446,5.0,3.966898911349211,3.0278395811901575,백엔드 개발자
2.4425118110315673,3.205534019215075,4.04486517253143,2.9836345765030403,3.8711645877873537,2.5619901170738864,백엔드 개발자
4.04936306643168,4.230140427477753,3.773995797851108,4.303802664555259,3.026418764376097,2.351052129569427,백엔드 개발자
3.085788705844468,3.881466477757277,3.5277468933907294,4.654963270983299,3.51515720466723,2.7552719753739683,백엔드 개발자
3.037099378786258,2.775875137946662,3.795480293242637,5.0,4.130022872924859,3.54235499691929,백엔드 개발자
3.6737397166481407,3.6940041848021066,4.404353943368674,4.283198696151351,3.464271828914444,2.9915980757737097,백엔드 개발자
3.347678750468726,3.45403688917488,4.162371753897089,4.8053035926263235,2.9312060491095107,3.633846178921086,백엔드 개발자
2.519810936658002,2.6037728959534316,5.0,4.328294028171264,3.986068205095182,3.8069129459118125,백엔드 개발자
2.5500467727049423,3.4158641824909663,3.274457932132176,4.549561427720656,3.7059658622841196,3.366622947902133,백엔드 개발자
2.866018451303072,2.3512934139543877,4.079050631150753,4.5577624454580326,4.563553794487987,3.932163650999331,백엔드 개발자
3.2442630720081005,2.9600482124759124,3.711839663050128,3.359421925960975,5.0,2.0313716919969815,백엔드 개발자
4.026279565159907,1.9131415516352155,4.982400480330316,5.0,2.679631289148562,2.816586883338019,백엔드 개발자
2.790921439227244,3.0053571796360568,2.928469785311907,4.523554852551701,4.706128383756015,2.493059955668423,백엔드 개발자
2.6022389626411435,2.410449879420451,4.0006272595916545,4.041959133056646,4.691659364795257,3.0602010468486154,백엔드 개발자
2.296646337162315,2.9005944174721225,3.791043265923148,4.585931015550654,4.031621261974188,2.034378233243764,백엔드 개발자
3.408896818500422,2.6972906341505443,3.8589649214414705,3.2492637086450897,3.8394539901288702,3.65348134617466,백엔드 개발자
1.497096168405131,2.7592871151638865,3.724016978872107,3.843873551013204,3.425042898619303,3.7934449668676367,백엔드 개발자
1.9325783602886049,3.382905942558259,3.363553485935677,3.794405449460246,4.072408381138563,2.734793023995064,백엔드 개발자
2.4337957446560217,2.778754110153469,3.211236199015998,3.3977968709883477,5.0,2.415573480546279,백엔드 개발자
2.938439422442499,3.412393395189884,4.717863543725022,3.5122398048265824,4.069960400898802,3.34185040335091,백엔드 개발자
2.2689457593060296,1.3659016827516948,3.7908828882855268,4.136596241235305,4.413259259799676,2.845276337037521,백엔드 개발자
3.3716164970803706,3.113577196337656,4.603663972691978,2.9499924883756483,3.866018409668891,3.753651415830674,백엔드 개발자
2.9459837616395945,2.320769922113258,4.818987594681046,5.0,3.222018602813197,3.266696640698141,백엔드 개발자
2.820799165475919,4.020192490834756,4.158542284961695,4.717183589398086,5.0,2.6411239467545986,백엔드 개발자
3.5921912423253186,2.361106071544053,3.980953718088058,4.15806263004802,3.138418691424831,3.2831125610168685,백엔드 개발자
3.7924842005184125,3.4582603738907944,5.0,3.351317759848384,3.410890388584742,2.9321727981136596,백엔드 개발자
3.0189706743037945,1.5608506223741394,3.475324762544349,4.142938867061882,4.855427784090724,3.5571058227921184,백엔드 개발자
3.8387275492294086,3.5835720739888632,3.5539103781828105,4.187682340363969,4.325811974861499,2.8582399060043393,백엔드 개발자
2.5851355094083748,1.3660019352944224,3.5666247225339145,3.7040197775387584,4.113647718422184,2.384357706020115,백엔드 개발자
1.9630090097820914,2.5111576223721492,5.0,4.569404475231153,3.1465937661628476,1.0,백엔드 개발자
4.446463167486225,2.931680155440436,3.729501989301157,4.503859125349771,3.4825338009739437,2.524565258734004,백엔드 개발자
3.2918147644123112,3.2617357061696657,4.479986845834394,3.2003938867997332,4.415477092336012,3.1753100488055686,백엔드 개발자
3.2526401100426474,4.455907777026553,4.467590328364998,3.9012185431592337,3.8114107974907805,3.620894809961331,백엔드 개발자
2.4534959517443813,2.9150427514555894,4.051347817658302,4.3877301255649686,3.82917331055845,3.501659271540222,백엔드 개발자
2.6846890258489107,3.054291788401683,4.621735070881016,4.060484022410919,4.598582544838098,3.362818764111499,백엔드 개발자
3.105168445958365,2.789335899105637,4.100148790036631,3.879053806339762,2.929299419254062,3.4222134437479697,백엔드 개발자
4.5817741624153285,3.8257798312286697,3.5640290470929514,3.67213869566677,3.2001618481164855,3.6913624475752846,백엔드 개발자
3.3912851031310884,3.67231928541531,3.7831669510422166,4.102519997572347,4.963949192882803,3.6217741994240518,백엔드 개발자
2.2653185067567394,3.3608193170687475,4.486933338165974,3.74484241922237,3.7360107648412417,3.275338733376139,백엔드 개발자
2.597755980277581,2.8617996103271413,4.188310327437852,4.216805352046925,4.038560945245929,2.224682410198936,백엔드 개발자
3.5849679252223936,1.0,3.377700229691168,4.021117909560206,3.5589740548106756,2.7397460350973892,백엔드 개발자
2.7926104024147462,3.434546430143944,4.094566465442676,2.7713046188115524,3.14775648285707,4.368531865960376,백엔드 개발자
3.77202860576635,1.7721515911096684,4.507985281262014,3.90898875696864,5.0,4.0443065170283905,백엔드 개발자
2.4991018100745084,1.696627885646291,4.416832645146964,4.952070784145443,4.77394161438197,3.437429898161604,백엔드 개발자
3.5307922984328166,2.443925195504355,3.3493576465372437,4.453543862984052,4.601212258430182,2.849275761006853,백엔드 개발자
2.401534606378607,3.622673006449036,3.317800045883956,4.329572948107764,4.280987349167544,2.7831997377739786,백엔드 개발자
3.234201184388357,2.7734403589709324,3.708574950865097,4.473218905311651,5.0,2.750880986685244,백엔드 개발자
3.627206594217688,1.9365178020876328,3.5564548763637753,5.0,2.826926789430048,3.300974816467356,백엔드 개발자
1.9185206364338112,3.6144904851157706,3.6059596720588893,4.023064754610693,5.0,2.8302058346427383,백엔드 개발자
3.829739441037312,2.364758278614862,3.4343987625441073,5.0,4.003296337781133,2.7854217592831363,백엔드 개발자
2.010263066072155,3.293558439785541,3.5296009930781307,3.2640322366184726,4.535444653536131,3.0883316418160525,백엔드 개발자
3.617177663829842,4.490290419653786,3.6063373646871684,3.663985836198015,4.0281027447169775,2.8752525754468232,백엔드 개발자
3.8866037104530005,3.5472374827856585,3.944207414587635,3.8418764824160982,3.5067042220545646,2.672351579431618,백엔드 개발자
3.120204820943919,3.8571235976783207,4.260626682229697,4.054519745200006,2.99580877578506,1.9556067571413056,백엔드 개발자
3.4433862146418845,2.820618279964995,4.90208208771442,3.991679265447774,3.907003569510978,3.4370212924498986,백엔드 개발자
1.693152681506092,4.08860953495898,4.242821255548725,4.2818799998714026,3.3208723182235533,3.0340147902617667,백엔드 개발자
3.71070934551577,3.1298147971797485,5.0,3.9922515947279797,3.9982988230778753,2.5174072354001233,백엔드 개발자
2.6680529808552613,3.751530868857396,3.538163683084398,3.751460615067358,3.756387289758556,4.37615428284216,백엔드 개발자
4.660449237766305,2.7056235621223212,4.370302322096761,4.419963128375837,3.6188810349298204,3.599863474849386,백엔드 개발자
2.1034141379818236,3.3439199460012055,3.3825885039521544,3.7457186561547546,4.2153107565448025,4.051620414136336,백엔드 개발자
2.2834475554053233,2.1727185973617678,4.7588396696497774,4.621249360854268,3.7312239733631563,2.6939660550270013,백엔드 개발자
3.514457465818918,2.688562437313307,3.92994018672392,3.8501334649094217,3.5564932383344816,3.1156815284913564,백엔드 개발자
3.9671879477877,3.1883462939503855,2.827476808236386,2.7369014978411683,4.590499828000521,3.1595362340686095,백엔드 개발자
2.6608560448504175,2.6694039766778355,3.970393095226134,3.8687948271963726,4.318533399369614,3.333592360129883,백엔드 개발자
2.2600264890963033,3.079721033967761,3.1671181831588235,3.868655777992669,2.9712124859164355,2.654178689365688,백엔드 개발자
2.5150611087049772,2.3792683393512446,4.327504817436606,4.318475320725828,4.628502728290428,3.4579961533857335,백엔드 개발자
1.9409486641506204,3.02762288887834,4.928807416242305,4.7884375422774195,3.424953472277914,2.878315887602454,백엔드 개발자
3.2050610665417794,2.275774272151197,5.0,3.3741072633412754,4.681245601658098,2.5622027366699953,백엔드 개발자
3.143665972547822,3.809770038060417,3.874311339518005,5.0,4.305662484810806,3.105629169705484,백엔드 개발자
3.810878994122819,2.478236574665186,2.761331178580269,2.9463426821209096,5.0,3.641537465862984,백엔드 개발자
3.1296691906201737,3.9648283916085334,3.662138764842388,4.616444800644472,3.588958525628504,3.441031047201652,백엔드 개발자
2.336774252770054,3.143496212053284,4.616012039031284,4.525388488272894,4.418949406414959,3.3299273725432768,백엔드 개발자
4.113124255509268,2.79552189294727,4.1825983327276814,4.20232682702585,3.919045685709508,3.1505984719209534,백엔드 개발자
3.1269770411002176,2.2870900003649908,4.416613340413952,4.537322379972462,4.317804609500566,5.0,백엔드 개발자
